"","AC","cve_Entidad","Entidad","cvd_Municipio","Municipio","cve_AGEB","cve_Manzana","Terrenos_totales","Superficie_total","Terrenos_con_actividad_forestal","Terrenos_con_actividad_pecuaria","Terrenos_con_actividad_agricola","Superfice_carto_agricola","Superficie_sembrada","Terreno_promedio_ha_total","Terreno_promedio_aricola","Porcentaje_terrenos_forestal","Porcentaje_terrenos_pecuario","Porcentaje_terrenos_agricola","Porcentaje_ocupado"
"4520","07061008-4030","07","Chiapas","061","Ocozocoautla de Espinosa","008-4","030","8",50.7501,0,7,1,2.2838,1.3612,6.3437625,1.3612,0,0.875,0.125,1
"4521","07061008-4031","07","Chiapas","061","Ocozocoautla de Espinosa","008-4","031","4",69.5331,0,4,0,0,0,0,0,0,1,0,1
"4522","07061008-4032","07","Chiapas","061","Ocozocoautla de Espinosa","008-4","032","4",104.933,0,4,0,0,0,0,0,0,1,0,1
"4523","07061008-4034","07","Chiapas","061","Ocozocoautla de Espinosa","008-4","034","10",44.8683,0,9,0,0,0,0,0,0,0.9,0,0.9
"4524","07061008-4035","07","Chiapas","061","Ocozocoautla de Espinosa","008-4","035","29",142.5128,0,26,3,15.0154,8.9499,4.91423448275862,2.9833,0,0.896551724137931,0.103448275862069,1
"4525","07061008-4036","07","Chiapas","061","Ocozocoautla de Espinosa","008-4","036","7",127.4052,0,4,0,0,0,0,0,0,0.571428571428571,0,0.571428571428571
"4526","07061009-9001","07","Chiapas","061","Ocozocoautla de Espinosa","009-9","001","21",4120.3345,1,0,15,1053.8754,720.345,588.619214285714,173.742933333333,0.0476190476190476,0,0.714285714285714,0.761904761904762
"4527","07061009-9003","07","Chiapas","061","Ocozocoautla de Espinosa","009-9","003","1",4.9157,0,0,0,0,0,0,0,0,0,0,0
"4528","07061009-9005","07","Chiapas","061","Ocozocoautla de Espinosa","009-9","005","1",88.8186,0,0,0,0,0,0,0,0,0,0,0
"4529","07061009-9006","07","Chiapas","061","Ocozocoautla de Espinosa","009-9","006","60",805.2626,0,0,41,261.8227,174.9821,53.6841733333333,21.8959786446886,0,0,0.683333333333333,0.683333333333333
"4530","07061010-1001","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","001","41",420.8527,0,0,8,82.1176,57.2386,30.7941,26.6476,0,0,0.195121951219512,0.195121951219512
"4531","07061010-1002","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","002","41",510.5894,0,0,4,49.8136,29.6912,12.4534,7.4228,0,0,0.0975609756097561,0.0975609756097561
"4532","07061010-1003","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","003","75",122.4611,5,7,23,36.2837,22.1544,6.53125866666667,2.21416052631579,0.0666666666666667,0.0933333333333333,0.306666666666667,0.466666666666667
"4533","07061010-1004","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","004","11",367.8454,0,3,0,0,0,0,0,0,0.272727272727273,0,0.272727272727273
"4534","07061010-1005","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","005","8",441.8267,0,3,2,33.6048,22.3706,110.456675,22.3706,0,0.375,0.25,0.625
"4535","07061010-1006","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","006","15",955.2786,0,12,0,0,0,0,0,0,0.8,0,0.8
"4536","07061010-1007","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","007","37",536.2763,0,10,26,138.3935,82.4887,14.4939540540541,3.17264230769231,0,0.27027027027027,0.702702702702703,0.972972972972973
"4537","07061010-1009","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","009","89",178.1728,0,12,61,110.3657,65.5277,6.00582471910112,3.35094954268293,0,0.134831460674157,0.685393258426966,0.820224719101124
"4538","07061010-1011","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","011","35",512.0045,1,0,30,438.861,251.3373,29.2574,16.3005,0.0285714285714286,0,0.857142857142857,0.885714285714286
"4539","07061010-1013","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","013","34",515.126,0,8,8,42.6356,26.3439,45.4522941176471,11.07278,0,0.235294117647059,0.235294117647059,0.470588235294118
"4540","07061010-1014","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","014","50",460.7867,1,0,48,443.9931,267.127,27.647202,19.2809666666667,0.02,0,0.96,0.98
"4541","07061010-1016","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","016","22",505.7756,2,11,7,64.9255,36.2641,45.9796,10.7369416666667,0.0909090909090909,0.5,0.318181818181818,0.909090909090909
"4542","07061010-1019","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","019","61",347.7843,0,30,6,16.8375,10.0359,5.70138196721311,1.67265,0,0.491803278688525,0.0983606557377049,0.590163934426229
"4543","07061010-1020","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","020","21",44.8837,0,3,15,26.5733,15.8389,2.13731904761905,1.05592666666667,0,0.142857142857143,0.714285714285714,0.857142857142857
"4544","07061010-1021","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","021","38",56.9561,0,15,9,11.9403,7.1169,1.49884473684211,0.790766666666667,0,0.394736842105263,0.236842105263158,0.631578947368421
"4545","07061010-1022","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","022","22",62.9748,0,9,6,10.7211,7.0905,5.72498181818182,2.80474,0,0.409090909090909,0.272727272727273,0.681818181818182
"4546","07061010-1023","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","023","139",100.4937,0,8,75,53.3154,31.7028,1.44595251798561,0.601668055555556,0,0.0575539568345324,0.539568345323741,0.597122302158273
"4547","07061010-1024","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","024","1",5.1979,0,0,0,0,0,0,0,0,0,0,0
"4548","07061010-1025","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","025","132",184.8615,7,4,88,110.1548,66.5432,5.60186363636364,4.62767289156626,0.053030303030303,0.0303030303030303,0.666666666666667,0.75
"4549","07061010-1026","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","026","62",75.1854,0,1,41,51.1136,30.1691,3.63800322580645,3.0282037037037,0,0.0161290322580645,0.661290322580645,0.67741935483871
"4550","07061010-1027","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","027","12",923.045,0,0,11,507.428,302.7749,153.840833333333,119.2536,0,0,0.916666666666667,0.916666666666667
"4551","07061010-1028","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","028","41",523.064,3,4,28,110.595,63.1398,25.5153170731707,4.33058888888889,0.0731707317073171,0.0975609756097561,0.682926829268293,0.853658536585366
"4552","07061010-1029","07","Chiapas","061","Ocozocoautla de Espinosa","010-1","029","36",154.6365,0,6,10,43.385,25.8597,4.29545833333333,2.58597,0,0.166666666666667,0.277777777777778,0.444444444444444
"4553","07061011-6001","07","Chiapas","061","Ocozocoautla de Espinosa","011-6","001","4",3391.1472,0,3,0,0,0,0,0,0,0.75,0,0.75
"4554","07061011-6003","07","Chiapas","061","Ocozocoautla de Espinosa","011-6","003","2",763.5492,0,1,0,0,0,0,0,0,0.5,0,0.5
"4555","07061012-0001","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","001","26",298.4358,0,16,10,114.783,68.416,11.4783,6.8416,0,0.615384615384615,0.384615384615385,1
"4556","07061012-0003","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","003","12",51.8054,0,4,6,23.775,15.0951,12.95135,7.63168333333333,0,0.333333333333333,0.5,0.833333333333333
"4557","07061012-0004","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","004","36",634.0556,0,24,7,271.0491,161.5577,17.6126555555556,23.0796714285714,0,0.666666666666667,0.194444444444444,0.861111111111111
"4558","07061012-0005","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","005","5",24.1477,0,5,0,0,0,0,0,0,1,0,1
"4559","07061012-0007","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","007","29",1054.5003,0,3,16,231.5744,125.6406,72.7241586206896,16.1274,0,0.103448275862069,0.551724137931034,0.655172413793103
"4560","07061012-0008","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","008","45",684.279,0,5,40,608.248,367.5034,45.6186,32.1502,0,0.111111111111111,0.888888888888889,1
"4561","07061012-0009","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","009","45",1337.094,0,0,45,1337.094,753.4828,89.1396,62.822,0,0,1,1
"4562","07061012-0010","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","010","16",679.8985,0,0,10,110.4305,65.0304,84.9873125,11.9096,0,0,0.625,0.625
"4563","07061012-0011","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","011","15",60.1237,0,0,13,53.387,32.3112,12.02474,6.56484444444444,0,0,0.866666666666667,0.866666666666667
"4564","07061012-0012","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","012","2",472.949,0,2,0,0,0,0,0,0,1,0,1
"4565","07061012-0013","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","013","68",1700.1768,0,18,50,1250.13,743.5619,75.0078,52.8625,0,0.264705882352941,0.735294117647059,1
"4566","07061012-0015","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","015","1",146.2443,0,1,0,0,0,0,0,0,1,0,1
"4567","07061012-0016","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","016","3",977.0519,1,2,0,0,0,0,0,0.333333333333333,0.666666666666667,0,1
"4568","07061012-0017","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","017","51",1315.4688,0,2,38,930.0353,555.8273,51.5870117647059,18.5954081081081,0,0.0392156862745098,0.745098039215686,0.784313725490196
"4569","07061012-0018","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","018","1",37.5451,0,0,0,0,0,0,0,0,0,0,0
"4570","07061012-0019","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","019","7",794.0571,0,5,1,17.7854,9.217,113.436728571429,9.217,0,0.714285714285714,0.142857142857143,0.857142857142857
"4571","07061012-0021","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","021","4",95.232,0,2,0,0,0,0,0,0,0.5,0,0.5
"4572","07061012-0023","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","023","119",214.4475,0,14,82,144.1115,90.8813,5.40623949579832,5.40768242009132,0,0.117647058823529,0.689075630252101,0.80672268907563
"4573","07061012-0024","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","024","86",91.6173,0,1,81,72.6621,41.8139,2.13063488372093,0.974004385964912,0,0.0116279069767442,0.941860465116279,0.953488372093023
"4574","07061012-0025","07","Chiapas","061","Ocozocoautla de Espinosa","012-0","025","72",162.6793,0,2,68,155.1504,83.8991,4.51886944444444,2.43343584541063,0,0.0277777777777778,0.944444444444444,0.972222222222222
"4575","07061013-5001","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","001","768",1673.0185,14,85,549,1117.2896,0,13.07045703125,0,0.0182291666666667,0.110677083333333,0.71484375,0.84375
"4576","07061013-5002","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","002","76",871.2662,0,18,29,239.3114,142.6394,11.4640289473684,4.9186,0,0.236842105263158,0.381578947368421,0.618421052631579
"4577","07061013-5003","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","003","128",470.7634,1,22,32,51.3673,29.7181,14.71135625,3.41624603174603,0.0078125,0.171875,0.25,0.4296875
"4578","07061013-5004","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","004","45",374.0913,1,6,30,220.8308,0,33.25256,0,0.0222222222222222,0.133333333333333,0.666666666666667,0.822222222222222
"4579","07061013-5005","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","005","4",1062.6595,0,3,0,0,0,0,0,0,0.75,0,0.75
"4580","07061013-5006","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","006","93",829.7447,0,9,15,153.8893,97.4101,26.7659580645161,31.9225923076923,0,0.0967741935483871,0.161290322580645,0.258064516129032
"4581","07061013-5007","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","007","18",412.775,0,14,1,7.9237,4.7229,22.9319444444444,4.7229,0,0.777777777777778,0.0555555555555556,0.833333333333333
"4582","07061013-5008","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","008","7",369.0433,0,2,5,81.5232,48.5916,52.7204714285714,9.71832,0,0.285714285714286,0.714285714285714,1
"4583","07061013-5009","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","009","95",847.2879,0,27,39,416.1361,246.1364,17.83764,9.11320846774194,0,0.284210526315789,0.410526315789474,0.694736842105263
"4584","07061013-5010","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","010","12",954.976,0,5,5,319.9346,191.8638,159.162666666667,64.4365666666667,0,0.416666666666667,0.416666666666667,0.833333333333333
"4585","07061013-5011","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","011","3",416.873,0,3,0,0,0,0,0,0,1,0,1
"4586","07061013-5012","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","012","11",868.5754,0,5,4,82.0412,48.9004,78.9614,12.2251,0,0.454545454545455,0.363636363636364,0.818181818181818
"4587","07061013-5013","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","013","22",945.0668,0,5,9,209.9607,125.1461,42.9575818181818,13.9051222222222,0,0.227272727272727,0.409090909090909,0.636363636363636
"4588","07061013-5014","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","014","234",530.1636,2,46,91,189.673,0,9.06262564102564,0,0.00854700854700855,0.196581196581197,0.388888888888889,0.594017094017094
"4589","07061013-5015","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","015","4",397.8154,0,3,1,99.4604,59.2829,99.45385,59.2829,0,0.75,0.25,1
"4590","07061013-5016","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","016","70",166.8741,0,11,15,36.1438,21.3718,7.15174714285714,5.25856923076923,0,0.157142857142857,0.214285714285714,0.371428571428571
"4591","07061013-5017","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","017","81",163.1867,0,0,80,155.8888,92.9169,2.01465061728395,1.16146125,0,0,0.987654320987654,0.987654320987654
"4592","07061013-5018","07","Chiapas","061","Ocozocoautla de Espinosa","013-5","018","63",164.1463,0,18,28,40.2222,0,7.81649047619048,0,0,0.285714285714286,0.444444444444444,0.73015873015873
"4593","07061014-A001","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","001","86",1090.7934,0,38,19,197.5102,118.4276,38.0509325581395,9.8852,0,0.441860465116279,0.22093023255814,0.662790697674419
"4594","07061014-A002","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","002","14",475.0507,0,10,4,144.3731,86.053,33.9321928571429,21.51325,0,0.714285714285714,0.285714285714286,1
"4595","07061014-A003","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","003","7",636.6817,0,4,0,0,0,0,0,0,0.571428571428571,0,0.571428571428571
"4596","07061014-A005","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","005","551",2401.3575,1,36,449,1425.5725,856.7141,30.5072640653358,8.9026770771757,0.00181488203266788,0.0653357531760436,0.814882032667877,0.882032667876588
"4597","07061014-A006","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","006","23",393.6128,0,8,7,162.8016,97.0373,17.1136,13.8624714285714,0,0.347826086956522,0.304347826086957,0.652173913043478
"4598","07061014-A007","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","007","339",1219.8542,0,1,317,1140.0287,680.264,14.3935598820059,4.92845830670927,0,0.00294985250737463,0.935103244837758,0.938053097345133
"4599","07061014-A008","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","008","53",1125.9293,1,14,20,296.6643,0,63.7318471698113,0,0.0188679245283019,0.264150943396226,0.377358490566038,0.660377358490566
"4600","07061014-A009","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","009","24",420.6134,0,6,7,128.7108,76.7175,17.5255583333333,10.9596428571429,0,0.25,0.291666666666667,0.541666666666667
"4601","07061014-A010","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","010","21",805.6897,0,8,8,311.1816,185.4786,38.3661761904762,23.184825,0,0.380952380952381,0.380952380952381,0.761904761904762
"4602","07061014-A011","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","011","6",34.6543,0,2,1,8.1456,4.8551,5.77571666666667,4.8551,0,0.333333333333333,0.166666666666667,0.5
"4603","07061014-A012","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","012","11",1054.9844,0,1,3,144.3302,86.0274,95.9076727272727,28.6758,0,0.0909090909090909,0.272727272727273,0.363636363636364
"4604","07061014-A013","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","013","32",667.5907,0,12,14,188.1616,112.1529,20.862209375,8.01092142857143,0,0.375,0.4375,0.8125
"4605","07061014-A014","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","014","7",469.6871,0,4,0,0,0,0,0,0,0.571428571428571,0,0.571428571428571
"4606","07061014-A015","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","015","139",557.619,0,1,126,439.5028,261.9017,8.02329496402878,3.397908,0,0.00719424460431655,0.906474820143885,0.913669064748201
"4607","07061014-A019","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","019","6",2.38,0,0,4,0.8675,0.5171,0.396666666666667,0.129275,0,0,0.666666666666667,0.666666666666667
"4608","07061014-A020","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","020","106",199.8485,0,9,88,155.612,0,7.54145283018868,0,0,0.0849056603773585,0.830188679245283,0.915094339622642
"4609","07061014-A022","07","Chiapas","061","Ocozocoautla de Espinosa","014-A","022","38",112.819,0,0,31,90.21,53.7695,2.96892105263158,1.7345,0,0,0.815789473684211,0.815789473684211
"4610","07061015-4001","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","001","8",351.2497,0,1,1,40.5173,24.1502,43.9062125,24.1502,0,0.125,0.125,0.25
"4611","07061015-4002","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","002","70",608.4168,0,2,68,485.1596,289.1768,8.69166857142857,4.2526,0,0.0285714285714286,0.971428571428571,1
"4612","07061015-4005","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","005","183",634.5324,0,55,113,354.8056,212.6643,6.93478032786885,2.88373121212121,0,0.300546448087432,0.617486338797814,0.918032786885246
"4613","07061015-4006","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","006","132",1094.5327,0,32,92,64.5343,38.4653,8.29191439393939,0.418101086956522,0,0.242424242424242,0.696969696969697,0.939393939393939
"4614","07061015-4007","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","007","33",286.6074,0,0,32,263.5146,157.0669,8.68507272727273,4.908340625,0,0,0.96969696969697,0.96969696969697
"4615","07061015-4008","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","008","1",123.2667,0,1,0,0,0,0,0,0,1,0,1
"4616","07061015-4010","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","010","3",462.1719,0,2,0,0,0,0,0,0,0.666666666666667,0,0.666666666666667
"4617","07061015-4012","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","012","7",1926.4981,0,5,0,0,0,0,0,0,0.714285714285714,0,0.714285714285714
"4618","07061015-4013","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","013","17",1403.4769,0,5,11,643.0923,383.3125,82.5574647058824,34.8465909090909,0,0.294117647058824,0.647058823529412,0.941176470588235
"4619","07061015-4014","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","014","11",401.6064,0,0,11,401.6064,239.3758,36.5096727272727,21.7614363636364,0,0,1,1
"4620","07061015-4015","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","015","4",589.9105,0,3,1,134.4356,80.1298,147.477625,80.1298,0,0.75,0.25,1
"4621","07061015-4016","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","016","52",178.9322,0,0,47,160.6468,95.753,3.44100384615385,2.03729787234043,0,0,0.903846153846154,0.903846153846154
"4622","07061015-4018","07","Chiapas","061","Ocozocoautla de Espinosa","015-4","018","168",357.5353,0,0,162,344.299,205.2177,2.12818630952381,1.26677592592593,0,0,0.964285714285714,0.964285714285714
"4623","07061016-9001","07","Chiapas","061","Ocozocoautla de Espinosa","016-9","001","18",317.7278,0,0,14,245.5825,146.3784,17.6515444444444,10.4556,0,0,0.777777777777778,0.777777777777778
"4624","07061016-9003","07","Chiapas","061","Ocozocoautla de Espinosa","016-9","003","475",946.7211,3,18,198,341.1871,203.3633,1.99309705263158,1.02708737373737,0.00631578947368421,0.0378947368421053,0.416842105263158,0.461052631578947
"4625","07061016-9004","07","Chiapas","061","Ocozocoautla de Espinosa","016-9","004","14",682.5052,0,4,3,18.9408,11.2896,48.7503714285714,3.7632,0,0.285714285714286,0.214285714285714,0.5
"4626","07061016-9005","07","Chiapas","061","Ocozocoautla de Espinosa","016-9","005","14",1062.4364,0,4,8,676.5119,403.232,75.8883142857143,50.404,0,0.285714285714286,0.571428571428571,0.857142857142857
"4627","07061016-9006","07","Chiapas","061","Ocozocoautla de Espinosa","016-9","006","11",1393.8268,0,2,6,653.4863,389.5075,126.711527272727,64.9179166666667,0,0.181818181818182,0.545454545454545,0.727272727272727
"4628","07061016-9007","07","Chiapas","061","Ocozocoautla de Espinosa","016-9","007","22",1900.3702,0,8,6,603.6316,359.7921,86.3804636363636,59.96535,0,0.363636363636364,0.272727272727273,0.636363636363636
